,product_name,link,price,details,gender,product_type
547,CROSSOVER SHIRT WITH POLKA DOTS,https://www.zara.com/in/en/crossover-shirt-with-polka-dots-p07969070.html,31.266479999999998,Cropped shirt with a V-neck and sleeves falling below the elbow. Wrap-style front with knot fastening.,Women,shirts
548,DENIM TRF SHIRT,https://www.zara.com/in/en/denim-trf-shirt-p08197270.html,39.716879999999996,Collared shirt made of flowing denim fabric. Drop-shoulder long sleeves with cuffs. Front patch pocket. Frayed hem. Button-up front.,Women,shirts
549,EMBROIDERED BLOUSE WITH BEADING,https://www.zara.com/in/en/embroidered-blouse-with-beading-p01821121.html,60.239279999999994,Blouse featuring a slot collar and long sleeves. Embroidered detail and beading appliqués on the front. Button-up front.,Women,shirts
550,ASYMMETRIC DENIM TRF SHIRT,https://www.zara.com/in/en/asymmetric-denim-trf-shirt-p08197272.html,36.095279999999995,Cropped shirt with asymmetric neckline and long cuffed sleeves. Frayed hem. Button-up front.,Women,shirts
551,OVERSIZED LINEN SHIRT,https://www.zara.com/in/en/oversized-linen-shirt-p07749366.html,39.716879999999996,Loose-fitting collared shirt in 100% linen fabric. Sleeves falling below the elbow. Fastens with concealed buttons on the front.,Women,shirts
552,100% LINEN SHIRT WITH POCKETS,https://www.zara.com/in/en/100-linen-shirt-with-pockets-p07842707.html,39.716879999999996,Collared shirt with long sleeves. Front patch pockets with flaps. Button-up front hidden by a placket.,Women,shirts
553,PRINTED BLOUSE WITH RUFFLES,https://www.zara.com/in/en/printed-blouse-with-ruffles-p08372279.html,36.095279999999995,Blouse featuring a ruffled V-neck and long sleeves. Metallic thread detail.,Women,shirts
554,LINEN BLOUSE,https://www.zara.com/in/en/linen-blouse-p04043258.html,39.716879999999996,"Blouse made of 100% linen. Featuring a round neckline, short sleeves and frayed trims.",Women,shirts
555,BLOUSE WITH OPEN BACK,https://www.zara.com/in/en/blouse-with-open-back-p03992240.html,36.095279999999995,Blouse made of 100% cotton. Round neck and long flared sleeves with slits. Open back and creased fabric detail. Frayed trims in the same fabric.,Women,shirts
556,SHIRT WITH BOW AND FAUX PEARL BUTTONS,https://www.zara.com/in/en/shirt-with-bow-and-faux-pearl-buttons-p07922478.html,36.095279999999995,Collared shirt with bow and short sleeves. Fastens at the front with faux pearl buttons.,Women,shirts
557,LINEN BLEND PRINTED SHIRT,https://www.zara.com/in/en/linen-blend-printed-shirt-p07974482.html,39.716879999999996,Shirt made of a linen blend. Round neck and long sleeves. Fastens at the front with buttons.,Women,shirts
558,TEXTURED TOP WITH KNOT,https://www.zara.com/in/en/textured-top-with-knot-p03826294.html,31.266479999999998,"Top with a plunging V-neckline, a knot detail and long sleeves.",Women,shirts
559,PRINTED CROPPED SHIRT,https://www.zara.com/in/en/printed-cropped-shirt-p07795488.html,36.095279999999995,"Collared shirt with a surplice neckline, long sleeves and an elasticated hem.",Women,shirts
560,FRILL NECKLINE BLOUSE,https://www.zara.com/in/en/frill-neckline-blouse-p03666157.html,39.716879999999996,"Blouse with ruffled collar and gathered detail. Features a V-neckline, balloon long sleeves and button fastening at the front.",Women,shirts
561,GABARDINE FABRIC CROPPED SHIRT,https://www.zara.com/in/en/gabardine-fabric-cropped-shirt-p08021231.html,31.266479999999998,Collared shirt made of gabardine fabric. Turn-up short sleeves. Front patch pockets. Fastens with concealed buttons on the front hidden by a placket.,Women,shirts
562,STRIPED SHIRT WITH RHINESTONE BUTTON,https://www.zara.com/in/en/striped-shirt-with-rhinestone-button-p08076807.html,36.095279999999995,"Cropped collared shirt featuring long sleeves, a front patch pocket and a rhinestone button-up front.",Women,shirts
563,TIE-DYE RAMIE SHIRT,https://www.zara.com/in/en/tie-dye-ramie-shirt-p08103472.html,60.239279999999994,"Shirt made of 100% ramie. Johnny collar, long sleeves and a button-up front.",Women,shirts
564,LINEN BLEND PEPLUM TOP,https://www.zara.com/in/en/linen-blend-peplum-top-p08123709.html,36.095279999999995,Top made of a linen blend. Round neck and long sleeves. Elastic at the back. Ruffled hem. Opening detail at the back. Tied fastening at the back.,Women,shirts
565,TOP WITH CONTRAST CHEST DETAIL,https://www.zara.com/in/en/top-with-contrast-chest-detail-p08151709.html,36.095279999999995,Top made of a linen blend. Featuring a V-neckline in contrast fabric with hemstitching. Long sleeves.,Women,shirts
566,ANIMAL PRINT RUFFLED SHIRT,https://www.zara.com/in/en/animal-print-ruffled-shirt-p08169458.html,39.716879999999996,Oversize V-neck shirt featuring long sleeves with opening trims. Ruffle trims. Side vents at the hem. Front button and tie fastening.,Women,shirts
567,SHIRT WITH CUTWORK EMBROIDERY,https://www.zara.com/in/en/shirt-with-cutwork-embroidery-p07639985.html,36.095279999999995,Collared shirt with long sleeves. Asymmetric hem with side vents and a button-up front.,Women,shirts
568,LINEN SHIRT WITH BOW,https://www.zara.com/in/en/linen-shirt-with-bow-p02624500.html,36.095279999999995,"Cropped collared shirt made of 100% linen. Featuring a V-neck, long sleeves, elastic hem and wrap front with tie fastening.",Women,shirts
569,TRF PAINT SPLATTER OVERSIZED DENIM OVERSHIRT,https://www.zara.com/in/en/trf-paint-splatter-oversized-denim-overshirt-p06045207.html,60.239279999999994,Oversize collared overshirt with long cuffed sleeves and drop shoulders. Featuring front patch pockets. Faded effect with paint platter. Ripped details and front fastening with metal buttons.,Women,shirts
570,PRINTED CROPPED SHIRT,https://www.zara.com/in/en/printed-cropped-shirt-p07795616.html,36.095279999999995,Collared shirt with a surplice neckline and long sleeves. Elasticated hem.,Women,shirts
571,LINEN SHIRT WITH RUFFLES,https://www.zara.com/in/en/linen-shirt-with-ruffles-p08221707.html,39.716879999999996,Collared shirt made of 100% linen. Short sleeves. Front ruffle details. Button-up front hidden by a placket.,Women,shirts
572,CROPPED SATIN SHIRT,https://www.zara.com/in/en/cropped-satin-shirt-p02298174.html,36.095279999999995,"Collared shirt with long sleeves, a crossover V-neckline and an elastic hem.",Women,shirts
573,CROPPED SHIRT WITH CROSSOVER BACK,https://www.zara.com/in/en/cropped-shirt-with-crossover-back-p06929208.html,36.095279999999995,Cropped collared shirt with long cuffed sleeves. Crossover back with cut-out detail. Button-up front hidden by a placket.,Women,shirts
574,100% LINEN SHIRT WITH BOW,https://www.zara.com/in/en/100-linen-shirt-with-bow-p07691500.html,36.095279999999995,Shirt made of 100% linen. High neck with ties. V-neck and long sleeves.,Women,shirts
575,SILK SHIRT - LIMITED EDITION,https://www.zara.com/in/en/silk-shirt---limited-edition-p08311794.html,115.77047999999999,"Collared pyjama-style shirt made of 100% silk. Featuring long sleeves, front patch pockets and contrast piping detail. Side vents at the hem. Button-up front.",Women,shirts
576,PINTUCK PRINTED SHIRT,https://www.zara.com/in/en/pintuck-printed-shirt-p00779163.html,36.095279999999995,"Shirt featuring a V-neckline, long sleeves with shoulder pintucks and a button-up front.",Women,shirts
577,EMBROIDERED RUSTIC TOP,https://www.zara.com/in/en/embroidered-rustic-top-p07973824.html,39.716879999999996,V-neck top with long sleeves. Contrast embroidery detail. Button-up front.,Women,shirts
578,STRIPED POPLIN TOP,https://www.zara.com/in/en/striped-poplin-top-p08022818.html,31.266479999999998,V-neck top with adjustable thin straps. Featuring a box pleat hem and side button fastening.,Women,shirts
579,STRIPED LINEN BLEND SHIRT,https://www.zara.com/in/en/striped-linen-blend-shirt-p04043244.html,60.239279999999994,Collared shirt made of a linen blend fabric. Long sleeves with cuffs. Split hem. Button-up front.,Women,shirts
580,SEMI-SHEER BLOUSE WITH HOOD,https://www.zara.com/in/en/semi-sheer-blouse-with-hood-p07877342.html,60.239279999999994,Semi-sheer blouse with a round neckline and adjustable hood with drawstrings in the same fabric. Flared long sleeves. Front pouch pocket. Asymmetric hem with side vents.,Women,shirts
581,FLOWING ASYMMETRIC CAPE,https://www.zara.com/in/en/flowing-asymmetric-cape-p08686453.html,27.644879999999997,Flowing cape with a round neck and an asymmetric hem.,Women,shirts
582,PRINTED SHIRT WITH POCKET,https://www.zara.com/in/en/printed-shirt-with-pocket-p02183250.html,39.716879999999996,Shirt made of 100% cotton. Johnny collar and sleeves that fall below the elbow. Chest patch pocket. Asymmetric hem. Button-up front.,Women,shirts
583,RAMIE SHIRT WITH KNOT DETAIL,https://www.zara.com/in/en/ramie-shirt-with-knot-detail-p02731275.html,39.716879999999996,"Shirt made of 100% ramie. Johnny collar with long sleeves, elasticated cuffs and ruffle trims. Hem with a knot in the same fabric. Button-up front.",Women,shirts
584,PLUMETIS SHIRT WITH RUFFLES,https://www.zara.com/in/en/plumetis-shirt-with-ruffles-p08088825.html,36.095279999999995,Shirt featuring a slot collar and long sleeves with elasticated trims. Lace trim and ruffle details. Button-up front.This garment is not lined.,Women,shirts
585,BLOUSE WITH RUFFLES,https://www.zara.com/in/en/blouse-with-ruffles-p09878156.html,36.095279999999995,Blouse featuring a Peter Pan collar and long sleeves. Ruffle trims on the front. Button-up front.,Women,shirts
586,CROPPED LINEN SHIRT,https://www.zara.com/in/en/cropped-linen-shirt-p04786332.html,39.716879999999996,Collared shirt made of linen. Long sleeves with pleated cuffs. Visible topstitching detail. Button-up front.,Women,shirts
587,PRINTED SHIRT,https://www.zara.com/in/en/printed-shirt-p02492151.html,36.095279999999995,Round neck shirt featuring a V-neckline and long sleeves with elastic cuffs. Button-up front.,Women,shirts
588,SHINY PRINTED BLOUSE,https://www.zara.com/in/en/shiny-printed-blouse-p07906032.html,39.716879999999996,Johnny collar blouse with short sleeves. Metallic thread detail. Knotted hem with ties and pleats.,Women,shirts
589,CROPPED SHIRT WITH KNOT,https://www.zara.com/in/en/cropped-shirt-with-knot-p03198500.html,36.095279999999995,"Collared shirt with long sleeves, front patch pockets with flaps and front button and knot fastening.",Women,shirts
590,RAMIE TUNIC WITH PASSEMENTERIE,https://www.zara.com/in/en/ramie-tunic-with-passementerie-p02731311.html,60.239279999999994,Long tunic made of ramie. Lapel collar and long cuffed sleeves. Matching passementerie detail and wrinkled fabric. Asymmetric hem with side vents. Button-up front.,Women,shirts
591,FRAYED LINEN BLOUSE,https://www.zara.com/in/en/frayed-linen-blouse-p04043259.html,39.716879999999996,"Sleeveless blouse made of 100% linen. Featuring a V-neckline, a knotted hem with pleats and frayed trims.",Women,shirts
592,RAMIE TUNIC WITH PASSEMENTERIE,https://www.zara.com/in/en/ramie-tunic-with-passementerie-p02731044.html,60.239279999999994,Long collared tunic made of ramie. Featuring long cuffed sleeves. Matching passementerie detail. Asymmetric hem with side vents. Buttoned front.,Women,shirts
593,KNOTTED SHIRT,https://www.zara.com/in/en/knotted-shirt-p07735518.html,36.095279999999995,Collared shirt made of a linen blend fabric. Long sleeves. Front patch pockets with flaps. Button-up front and knot at the hem.,Women,shirts
594,DENIM SNEAKERS,https://www.zara.com/in/en/denim-sneakers-p12216220.html,48.16728,"Sneakers with a combination of materials, pieces and colours on the upper. Seven-eyelet facing. Contrast chunky sole.",Men,footwear
595,CHUNKY TRAINERS,https://www.zara.com/in/en/chunky-trainers-p12206120.html,48.16728,"Monochrome trainers. Seven-eyelet facing. The laces are semi-hidden under two pieces, one on each side of the instep. Chunky sole with an irregular design.",Men,footwear
596,CHUNKY TRAINERS,https://www.zara.com/in/en/chunky-trainers-p12245220.html,48.16728,Sneakers. Plain upper. Seven-eyelet facing. Chunky sole with irregular design at the back.,Men,footwear
597,MULTIPIECE TRAINERS,https://www.zara.com/in/en/multipiece-trainers-p12236220.html,36.095279999999995,"Trainers. Combination of materials, pieces and colours on the upper. Six-eyelet facing. Irregular and chunky sole.",Men,footwear
598,LEATHER MONK SHOES,https://www.zara.com/in/en/leather-monk-shoes-p12403220.html,96.45528,Leather monk shoes. Two metal buckles. Leather insole. Semi-pointed toe. Classic design. Matching sole.,Men,footwear
599,SMART LEATHER SHOES,https://www.zara.com/in/en/smart-leather-shoes-p12407220.html,84.38328,Oxford shoes. Plain upper with topstitching detail on the vamp and toecap. Five-eyelet facing. Classic style. Round toe.,Men,footwear
600,LEATHER SQUARE TOE ANKLE BOOTS,https://www.zara.com/in/en/leather-square-toe-ankle-boots-p12010220.html,115.77047999999999,Leather Chelsea boots. Elastic side gores for slipping on with ease. Square toe. Back pull tab for slipping on with ease. Thin sole.,Men,footwear
601,CHELSEA BOOTS,https://www.zara.com/in/en/chelsea-boots-p12000220.html,55.41048,Monochrome Chelsea boots. Two elastic side gores and pull tab at the back for slipping on with ease. Rounded toe. Welt with matching topstitching. Slightly chunky sole.,Men,footwear
602,CHELSEA BOOTS WITH POINTED TOES,https://www.zara.com/in/en/chelsea-boots-with-pointed-toes-p12009221.html,60.239279999999994,Monochrome Chelsea boots. Two elastic side gores and pull tab at the back for slipping on with ease. Pointed toe. Welt with matching topstitching. Slightly chunky sole.,Men,footwear
603,CHELSEA BOOTS,https://www.zara.com/in/en/chelsea-boots-p12009220.html,60.239279999999994,Monochrome ankle boots. Matching side gores and back pull tab for slipping on with ease. Pointed toe. Classic style.,Men,footwear
604,CHELSEA BOOTS,https://www.zara.com/in/en/chelsea-boots-p12004220.html,55.41048,Chelsea boots. Matching elastic side gores on both sides. Round toe. Back pull tab for slipping on with ease. Thin sole.,Men,footwear
605,LACE-UP ANKLE BOOTS,https://www.zara.com/in/en/lace-up-ankle-boots-p12016220.html,60.239279999999994,"Lace-up boots. Seven-eyelet facing, the last two with a metal piece. Contrast-coloured rubberised detail around the upper. Back pull tab for slipping on with ease. Round toe. Slightly chunky track sole.",Men,footwear
606,CHUNKY TRACK SOLE SHOES,https://www.zara.com/in/en/chunky-track-sole-shoes-p12410220.html,48.16728,Derby shoes. Four-eyelet facing. Round toe. Chunky track sole with an irregular design.,Men,footwear
607,TRACK SOLE PENNY LOAFERS,https://www.zara.com/in/en/track-sole-penny-loafers-p12621220.html,48.16728,Plain loafers. Decorative penny strap on the instep. Black chunky track sole with welt.,Men,footwear
608,ROPE TRAINERS,https://www.zara.com/in/en/rope-trainers-p12201220.html,48.16728,Trainers. Six-eyelet facing. Rope-style laces. Contrast piece on the heel. Irregular chunky sole.,Men,footwear
609,MINIMALIST RETRO TRAINERS,https://www.zara.com/in/en/minimalist-retro-trainers-p12208120.html,34.888079999999995,Trainers. Monochrome upper with a combination of pieces. Seven-eyelet facing. Uneven chunky sole. Retro-inspired design.,Men,footwear
610,SNEAKERS WITH PIECES,https://www.zara.com/in/en/sneakers-with-pieces-p12213220.html,48.16728,Monochrome sneakers. Contrast rubberised pieces on the upper. Seven-eyelet facing. Chunky sole.,Men,footwear
611,TRAINERS WITH TOPSTITCHING,https://www.zara.com/in/en/trainers-with-topstitching-p12222220.html,36.095279999999995,Trainers with a combination of pieces. Six-eyelet facing. Chunky sole with an irregular design.,Men,footwear
612,RUNNING TRAINERS WITH CHUNKY SOLES,https://www.zara.com/in/en/running-trainers-with-chunky-soles-p12341120.html,36.095279999999995,Running trainers. Combination of pieces and materials on the upper. Five-eyelet facing. Back pull tab for slipping on with ease. Chunky sole with an irregular design and a combination of textures.,Men,footwear
